"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"03044710","A03044710","--- Mielgas (Squalus acanthias)y pintarrojas (Scyliorhinus spp.)","",6,"030447","","","","","",""
"03044720","A03044720","--- Marrajo sardinero (Lamna nasus)","",6,"030447","","","","","",""
"03044730","A03044730","--- Tintoreras (Prionace glauca)","",6,"030447","","","","","",""
"03044790","A03044790","--- Los demás","",6,"030447","","","","","",""
"03044800","A03044800","-- Rayas (Rajidae)","",5,"030448","","","","","",""
"030449","A030449","-- Los demás","",5,"030449","","","","","",""
"03044910","A03044910","--- Pescados de agua dulce","",6,"030449","","","","","",""
"_030449501","A030449501","--- Los demás","",6,"030449","","","","","",""
"03044950","A03044950","---- Gallinetas nórdicas (Sebastes spp.)","",7,"030449","","","","","",""
"03044990","A03044990","---- Los demás","",7,"030449","","","","","",""
"_030451","A030451","- Los demás, frescos o refrigerados","",4,"0304","","","","","",""
"03045100","A03045100","-- Tilapias (Oreochromis spp.), bagres o peces gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla","",5,"030451","","","","","",""
"03045200","A03045200","-- Salmónidos","",5,"030452","","","","","",""
"03045300","A03045300","-- Pescados de las familias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae y Muraenolepididae","",5,"030453","","","","","",""
"03045400","A03045400","-- Peces espada (Xiphias gladius)","",5,"030454","","","","","",""
"03045500","A03045500","-- Austromerluzas antárticas y austromerluzas negras (merluzas negras, bacalaos de profundidad, nototenias negras) (Dissostichus spp.)","",5,"030455","","","","","",""
"030456","A030456","-- Cazones y demás escualos","",5,"030456","","","","","",""
"03045610","A03045610","--- Mielgas (Squalus acanthias) y pintarrojas (Scyliorhinus spp.)","",6,"030456","","","","","",""
"03045620","A03045620","--- Marrajo sardinero (Lamna nasus)","",6,"030456","","","","","",""
"03045630","A03045630","--- Tintoreras (Prionace glauca)","",6,"030456","","","","","",""
"03045690","A03045690","--- Los demás","",6,"030456","","","","","",""
"03045700","A03045700","-- Rayas (Rajidae)","",5,"030457","","","","","",""
"030459","A030459","-- Los demás","",5,"030459","","","","","",""
"03045910","A03045910","--- Pescados de agua dulce","",6,"030459","","","","","",""
"_030459501","A030459501","--- Los demás","",6,"030459","","","","","",""
"03045950","A03045950","---- Lomos de arenque","",7,"030459","","","","","",""
"03045990","A03045990","---- Las demás","",7,"030459","","","","","",""
"_030461","A030461","- Filetes congelados de tilapias (Oreochromis spp.), bagres o peces gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodo","",4,"0304","","","","","",""
"03046100","A03046100","-- Tilapias (Oreochromis spp.)","",5,"030461","","","","","",""
"03046200","A03046200","-- Bagres o peces gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","",5,"030462","","","","","",""
"03046300","A03046300","-- Percas del Nilo (Lates niloticus)","",5,"030463","","","","","",""
"03046900","A03046900","-- Los demás","",5,"030469","","","","","",""
"_030471","A030471","- Filetes congelados de pescados de las familias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae y Muraenolepididae","",4,"0304","","","","","",""
"030471","A0304710","-- Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus)","",5,"030471","","","","","",""
"03047110","A03047110","--- Bacalaos de la especie Gadus macrocephalus","",6,"030471","","","","","",""
"03047190","A03047190","--- Los demás","",6,"030471","","","","","",""
"03047200","A03047200","-- Eglefinos (Melanogrammus aeglefinus)","",5,"030472","","","","","",""
"03047300","A03047300","-- Carboneros (Pollachius virens)","",5,"030473","","","","","",""
"030474","A030474","-- Merluzas (Merluccius spp., Urophycis spp.)","",5,"030474","","","","","",""
"_030474111","A030474111","--- Merluzas del género Merluccius","",6,"030474","","","","","",""
"03047411","A03047411","---- Merluza del Cabo (Merluccius capensis) y merluza de altura (Merluccius paradoxus)","",7,"030474","","","","","",""
"03047415","A03047415","---- Merluza argentina (merluza sudamericana) (Merluccius hubbsi)","",7,"030474","","","","","",""
"03047419","A03047419","---- Los demás","",7,"030474","","","","","",""
"03047490","A03047490","--- Merluzas del género Urophycis","",6,"030474","","","","","",""
"03047500","A03047500","-- Abadejos de Alaska (Theraga chalcogramma)","",5,"030475","","","","","",""
"030479","A030479","-- Los demás","",5,"030479","","","","","",""
"03047910","A03047910","--- Bacalaos polares (Boreogadus saida)","",6,"030479","","","","","",""
"03047930","A03047930","--- Merlanes (Merlangius merlangus)","",6,"030479","","","","","",""
"03047950","A03047950","--- Colas de rata azul (Macruronus novaezelandiae)","",6,"030479","","","","","",""
"03047980","A03047980","--- Marucas y escolanos (Molvaspp.)","",6,"030479","","","","","",""
"03047990","A03047990","--- Los demás","",6,"030479","","","","","",""
"_030481","A030481","- Filetes congelados de los demás pescados","",4,"0304","","","","","",""
"03048100","A03048100","-- Salmones del Pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou y Oncorhynchus rhodurus), salmones del Atlántico (Salmo salar) y salmones del Danubio (Hucho hucho","",5,"030481","","","","","",""
"030482","A030482","-- Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache y Oncorhynchus chrysogaster)","",5,"030482","","","","","",""
"03048210","A03048210","--- De la especie Oncorhynchus mykiss de peso superior a 400 g por unidad","",6,"030482","","","","","",""
"03048250","A03048250","--- De las especies Oncorhynchus apache y Oncorhynchus chrysogaster","",6,"030482","","","","","",""
"03048290","A03048290","--- Las demás","",6,"030482","","","","","",""
"030483","A030483","-- Pescados planos (Pleuronéctidos, Bótidos, Cynoglósidos, Soleidos, Escoftálmidos y Citáridos)","",5,"030483","","","","","",""
"03048310","A03048310","--- Sollas (Pleuronectes platessa)","",6,"030483","","","","","",""
"03048330","A03048330","--- Platijas (Platichthys flesus)","",6,"030483","","","","","",""
"03048350","A03048350","--- Gallos (Lepidorhombus spp.)","",6,"030483","","","","","",""
"03048390","A03048390","--- Los demás","",6,"030483","","","","","",""
"03048400","A03048400","-- Peces espada (Xiphias gladius)","",5,"030484","","","","","",""
"03048500","A03048500","-- Austromerluzas antárticas y austromerluzas negras (merluzas negras, bacalaos de profundidad, nototenias negras) (Dissostichus spp.)","",5,"030485","","","","","",""
"03048600","A03048600","-- Arenques (Clupea harengus, Clupea pallasii)","",5,"030486","","","","","",""
"03048700","A03048700","-- Atunes (del género Thunnus), listados o bonitos de vientre rayado (Euthynnus [Katsuwonus] pelamis)","",5,"030487","","","","","",""
"030488","A030488","-- Cazones, demás escualos y rayas (Rajidae)","",5,"030488","","","","","",""
"_030488111","A030488111","--- Cazones y demás escualos","",6,"030488","","","","","",""
"03048811","A03048811","---- Mielgas (Squalus acanthias)y pintarrojas (Scyliorhinus spp.)","",7,"030488","","","","","",""
"03048815","A03048815","---- Marrajo sardinero (Lamna nasus)","",7,"030488","","","","","",""
"03048818","A03048818","---- Tintoreras (Prionace glauca)","",7,"030488","","","","","",""
"03048819","A03048819","---- Los demás","",7,"030488","","","","","",""
"03048890","A03048890","--- Rayas (Rajidae)","",6,"030488","","","","","",""
"030489","A030489","-- Los demás","",5,"030489","","","","","",""
"03048910","A03048910","--- De pescados de agua dulce","",6,"030489","","","","","",""
"_030489211","A030489211","--- Los demás","",6,"030489","","","","","",""
"_030489212","A030489212","---- De gallineta nórdica (Sebastes spp.)","",7,"030489","","","","","",""
"03048921","A03048921","----- De la especie Sebastes marinus","",8,"030489","","","","","",""
"03048929","A03048929","----- Los demás","",8,"030489","","","","","",""
"03048930","A03048930","---- Pescados del género Euthynnus, (excepto los listados (Euthynnus [Katsuwonus] pelamis), de la subpartida 03048700","",7,"030489","","","","","",""
"_030489411","A030489411","---- De caballa y estornino (Scomber scombrus, Scomber australasicus, Scomber japonicus) y de pescados de la especie Orcynopsis unicolor","",7,"030489","","","","","",""
"03048941","A03048941","----- De la especie Scomber australasicus","",8,"030489","","","","","",""
"03048949","A03048949","----- Los demás","",8,"030489","","","","","",""
"03048960","A03048960","---- Rapes (Lophius spp.)","",7,"030489","","","","","",""
"03048990","A03048990","---- Los demás","",7,"030489","","","","","",""
"_030491","A030491","- Los demás, congelados","",4,"0304","","","","","",""
"03049100","A03049100","-- Peces espada (Xiphias gladius)","",5,"030491","","","","","",""
"03049200","A03049200","-- Austromerluzas antárticas y austromerluzas negras (merluzas negras, bacalaos de profundidad, nototenias negras) (Dissostichus spp.)","",5,"030492","","","","","",""
"030493","A030493","-- Tilapias (Oreochromis spp.), bagres o peces gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla","",5,"030493","","","","","",""
"03049310","A03049310","--- Surimi","",6,"030493","","","","","",""
"03049390","A03049390","--- Los demás","",6,"030493","","","","","",""
"030494","A030494","-- Abadejo de Alaska (Theragra chalcogramma)","",5,"030494","","","","","",""
"03049410","A03049410","--- Surimi","",6,"030494","","","","","",""
"03049490","A03049490","--- Los demás","",6,"030494","","","","","",""
"030495","A030495","-- Pescados de las familias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae y Muraenolepididae, excepto los abadejos de Alaska (Theragra chalcogramma)","",5,"030495","","","","","",""
"03049510","A03049510","--- Surimi","",6,"030495","","","","","",""
"_030495211","A030495211","--- Los demás","",6,"030495","","","","","",""
"_030495212","A030495212","---- Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus) y bacalaos polares (Boreogadus saida)","",7,"030495","","","","","",""
"03049521","A03049521","----- Bacalaos de la especie Gadus macrocephalus","",8,"030495","","","","","",""
"03049525","A03049525","----- Bacalaos de la especie Gadus morhua","",8,"030495","","","","","",""
"03049529","A03049529","----- Los demás","",8,"030495","","","","","",""
"03049530","A03049530","---- Eglefinos (Melanogrammus aeglefinus)","",7,"030495","","","","","",""
"03049540","A03049540","---- Carboneros (Pollachius virens)","",7,"030495","","","","","",""
"03049550","A03049550","---- Merluzas del género Merluccius","",7,"030495","","","","","",""
"03049560","A03049560","---- Bacaladilla (Micromesistius poutassou)","",7,"030495","","","","","",""
"03049590","A03049590","---- Los demás","",7,"030495","","","","","",""
"030496","A030496","-- Cazones y demás escualos","",5,"030496","","","","","",""
"03049610","A03049610","--- Mielgas (Squalus acanthias)y pintarrojas (Scyliorhinus spp.)","",6,"030496","","","","","",""
"03049620","A03049620","--- Marrajo sardinero (Lamna nasus)","",6,"030496","","","","","",""
"03049630","A03049630","--- Tintoreras (Prionace glauca)","",6,"030496","","","","","",""
"03049690","A03049690","--- Los demás","",6,"030496","","","","","",""
"03049700","A03049700","-- Rayas (Rajidae)","",5,"030497","","","","","",""
"030499","A030499","-- Los demás","",5,"030499","","","","","",""
"03049910","A03049910","--- Surimi","",6,"030499","","","","","",""
"_030499211","A030499211","--- Los demás","",6,"030499","","","","","",""
"03055450","A03055450","--- Anchoas (Engraulis spp.)","",6,"030554","","","","","",""
"03055490","A03055490","--- Los demás","",6,"030554","","","","","",""
"030559","A030559","-- Los demás","",5,"030559","","","","","",""
"03055970","A03055970","--- Fletán («halibut») atlántico (Hippoglossus hippoglossus)","",6,"030559","","","","","",""
"03055985","A03055985","--- Los demás","",6,"030559","","","","","",""
"_030561","A030561","- Pescado salado sin secar ni ahumar y pescado en salmuera, excepto los despojos comestibles","",4,"0305","","","","","",""
"03056100","A03056100","-- Arenques (Clupea harengus, Clupea pallasii)","",5,"030561","","","","","",""
"03056200","A03056200","-- Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus)","",5,"030562","","","","","",""
"03056300","A03056300","-- Anchoas (Engraulis spp.)","",5,"030563","","","","","",""
"03056400","A03056400","-- Tilapias (Oreochromis spp.), bagres o peces gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla","",5,"030564","","","","","",""
"030569","A030569","-- Los demás","",5,"030569","","","","","",""
"03056910","A03056910","--- Bacalaos polares (Boreogadus saida)","",6,"030569","","","","","",""
"03056930","A03056930","--- Fletán («halibut») atlántico (Hippoglossus hippoglossus)","",6,"030569","","","","","",""
"03056950","A03056950","--- Salmones del Pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou y Oncorhynchus rhodurus), salmones del Atlántico (Salmo salar) y salmones del Danubio (Hucho huch","",6,"030569","","","","","",""
