"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"84879057","P84879057","--- De hierro o acero forjados o estampados","",6,"848790","","","","","",""
"84879059","P84879059","--- Las demás","",6,"848790","","","","","",""
"84879090","P84879090","-- De otras materias","",5,"848790","","","","","",""
"85","P85","CAPÍTULO 85 - MÁQUINAS, APARATOS Y MATERIAL ELÉCTRICO, Y SUS PARTES; APARATOS DE GRABACIÓN O REPRODUCCIÓN DE SONIDO, APARATOS DE GRABACIÓN O REPRODUCCIÓN DE IMAGEN Y SONIDO EN TELEVISIÓN, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","",2,"XVI","","","","","",""
"8501","P8501","Motores y generadores, eléctricos (excepto los grupos electrógenos)","",3,"85","","","","","",""
"850110","P850110","- Motores de potencia inferior o igual a 37,5 W","",4,"8501","","","","","",""
"85011010","P85011010","-- Motores síncronos de potencia inferior o igual a 18 W","",5,"850110","","","","","",""
"_85011090","P85011090","-- Los demás","",5,"850110","","","","","",""
"85011091","P85011091","--- Motores universales","",6,"850110","","","","","",""
"85011093","P85011093","--- Motores de corriente alterna","",6,"850110","","","","","",""
"85011099","P85011099","--- Motores de corriente continua","",6,"850110","","","","","",""
"85012000","P85012000","- Motores universales de potencia superior a 37,5 W","",4,"8501","","","","","",""
"_850131","P850131","- Los demás motores de corriente continua; generadores de corriente continua, excepto los generadores fotovoltaicos","",4,"8501","","","","","",""
"85013100","P85013100","-- De potencia inferior o igual a 750 W","",5,"850131","","","","","",""
"85013200","P85013200","-- De potencia superior a 750 W pero inferior o igual a 75 kW","",5,"850132","","","","","",""
"85013300","P85013300","-- De potencia superior a 75 kW pero inferior o igual a 375 kW","",5,"850133","","","","","",""
"85013400","P85013400","-- De potencia superior a 375 kW","",5,"850134","","","","","",""
"850140","P850140","- Los demás motores de corriente alterna, monofásicos","",4,"8501","","","","","",""
"85014020","P85014020","-- De potencia inferior o igual a 750 W","",5,"850140","","","","","",""
"85014080","P85014080","-- De potencia superior a 750 W","",5,"850140","","","","","",""
"_850151","P850151","- Los demás motores de corriente alterna, polifásicos","",4,"8501","","","","","",""
"85015100","P85015100","-- De potencia inferior o igual a 750 W","",5,"850151","","","","","",""
"850152","P850152","-- De potencia superior a 750 W pero inferior o igual a 75 kW","",5,"850152","","","","","",""
"85015220","P85015220","--- De potencia superior a 750 W pero inferior o igual a 7,5 kW","",6,"850152","","","","","",""
"85015230","P85015230","--- De potencia superior a 7,5 kW pero inferior o igual a 37 kW","",6,"850152","","","","","",""
"85015290","P85015290","--- De potencia superior a 37 kW pero inferior o igual a 75 kW","",6,"850152","","","","","",""
"89069091","Q89069091","--- De peso unitario inferior o igual a 100 kg","",6,"890690","","","","","",""
"89069099","Q89069099","--- Los demás","",6,"890690","","","","","",""
"8907","Q8907","Los demás artefactos flotantes (por ejemplo: balsas, depósitos, cajones, incluso de amarre, boyas y balizas)","",3,"89","","","","","",""
"89071000","Q89071000","- Balsas inflables","",4,"8907","","","","","",""
"89079000","Q89079000","- Los demás","",4,"8907","","","","","",""
"8908","Q8908","Barcos y demás artefactos flotantes para desguace","",3,"89","","","","","",""
"XVIII","R","SECCIÓN XVIII - INSTRUMENTOS Y APARATOS DE ÓPTICA, FOTOGRAFÍA O CINEMATOGRAFÍA, DE MEDIDA, CONTROL O PRECISIÓN; INSTRUMENTOS Y APARATOS MEDICOQUIRÚRGICOS; APARATOS DE RELOJERÍA; INSTRUMENTOS MUSICALES; PARTES Y ACCESORIOS DE ESTOS INSTRUMENTOS O APARATOS","",1,"","","","","","",""
"90","R90","CAPÍTULO 90 - INSTRUMENTOS Y APARATOS DE ÓPTICA, FOTOGRAFÍA O CINEMATOGRAFÍA, DE MEDIDA, CONTROL O PRECISIÓN; INSTRUMENTOS Y APARATOS MEDICOQUIRÚRGICOS; PARTES Y ACCESORIOS DE ESTOS INSTRUMENTOS O APARATOS","",2,"XVIII","","","","","",""
"9001","R9001","Fibras ópticas y haces de fibras ópticas; cables de fibras ópticas, excepto los de la partida 8544; hojas y placas de materia polarizante; lentes, incluso de contacto, prismas, espejos y demás elementos de óptica de cualquier materia, sin montar, excepto ","",3,"90","","","","","",""
"900110","R900110","- Fibras ópticas, haces y cables de fibras ópticas","",4,"9001","","","","","",""
"90011010","R90011010","-- Cables conductores de imágenes","",5,"900110","","","","","",""
"90011090","R90011090","-- Los demás","",5,"900110","","","","","",""
"90012000","R90012000","- Hojas y placas de materia polarizante","",4,"9001","","","","","",""
"90013000","R90013000","- Lentes de contacto","",4,"9001","","","","","",""
"900140","R900140","- Lentes de vidrio para gafas (anteojos)","",4,"9001","","","","","",""
"90014020","R90014020","-- No correctoras","",5,"900140","","","","","",""
"_9001404","R9001404","-- Correctoras","",5,"900140","","","","","",""
"_90014040","R90014040","--- Completamente trabajadas en las dos caras","",6,"900140","","","","","",""
"90014041","R90014041","---- Monofocales","",7,"900140","","","","","",""
"90014049","R90014049","---- Las demás","",7,"900140","","","","","",""
"90014080","R90014080","--- Las demás","",6,"900140","","","","","",""
"900150","R900150","- Lentes de otras materias para gafas (anteojos)","",4,"9001","","","","","",""
"90015020","R90015020","-- No correctoras","",5,"900150","","","","","",""
"_9001504","R9001504","-- Correctoras","",5,"900150","","","","","",""
"_90015040","R90015040","--- Completamente trabajadas en las dos caras","",6,"900150","","","","","",""
"90015041","R90015041","---- Monofocales","",7,"900150","","","","","",""
"90015049","R90015049","---- Las demás","",7,"900150","","","","","",""
"90015080","R90015080","--- Las demás","",6,"900150","","","","","",""
"90019000","R90019000","- Los demás","",4,"9001","","","","","",""
"9002","R9002","Lentes, prismas, espejos y demás elementos de óptica de cualquier materia, montados, para instrumentos o aparatos, excepto los de vidrio sin trabajar ópticamente","",3,"90","","","","","",""
"_900211","R900211","- Objetivos","",4,"9002","","","","","",""
"90021100","R90021100","-- Para cámaras, proyectores o aparatos fotográficos o cinematográficos de ampliación o reducción","",5,"900211","","","","","",""
"90021900","R90021900","-- Los demás","",5,"900219","","","","","",""
"90022000","R90022000","- Filtros","",4,"9002","","","","","",""
"90029000","R90029000","- Los demás","",4,"9002","","","","","",""
"9003","R9003","Monturas (armazones) de gafas (anteojos) o de artículos similares y sus partes","",3,"90","","","","","",""
"_900311","R900311","- Monturas (armazones)","",4,"9003","","","","","",""
"90031100","R90031100","-- De plástico","",5,"900311","","","","","",""
"90031900","R90031900","-- De otras materias","",5,"900319","","","","","",""
"90039000","R90039000","- Partes","",4,"9003","","","","","",""
"9004","R9004","Gafas (anteojos) correctoras, protectoras u otras, y artículos similares","",3,"90","","","","","",""
"900410","R900410","- Gafas (anteojos) de sol","",4,"9004","","","","","",""
"90041010","R90041010","-- Con cristales trabajados ópticamente","",5,"900410","","","","","",""
"_90041090","R90041090","-- Las demás","",5,"900410","","","","","",""
"90041091","R90041091","--- Con cristales de plástico","",6,"900410","","","","","",""
"90041099","R90041099","--- Las demás","",6,"900410","","","","","",""
"900490","R900490","- Los demás","",4,"9004","","","","","",""
"90049010","R90049010","-- Con cristales de plástico","",5,"900490","","","","","",""
"90049090","R90049090","-- Los demás","",5,"900490","","","","","",""
"9005","R9005","Binoculares (incluidos los prismáticos), catalejos, anteojos astronómicos, telescopios ópticos y sus armazones; los demás instrumentos de astronomía y sus armazones, excepto los aparatos de radioastronomía","",3,"90","","","","","",""
"90051000","R90051000","- Binoculares (incluidos los prismáticos)","",4,"9005","","","","","",""
"90058000","R90058000","- Los demás instrumentos","",4,"9005","","","","","",""
"90059000","R90059000","- Partes y accesorios (incluidos los armazones)","",4,"9005","","","","","",""
"9006","R9006","Cámaras fotográficas; aparatos y dispositivos, incluidos las lámparas y tubos, para la producción de destellos en fotografía, excepto las lámparas y tubos de descarga de la partida 8539","",3,"90","","","","","",""
"90063000","R90063000","- Cámaras especiales para fotografía submarina o aérea, examen médico de órganos internos o para laboratorios de medicina legal o identificación judicial","",4,"9006","","","","","",""
"90064000","R90064000","- Cámaras fotográficas con autorrevelado","",4,"9006","","","","","",""
"_900653","R900653","- Las demás cámaras fotográficas","",4,"9006","","","","","",""
"90065300","R90065300","-- Para películas en rollo de anchura igual a 35 mm","",5,"900653","","","","","",""
"90065310","R90065310","--- Cámaras fotográficas desechables","",6,"900653","","","","","",""
"90065380","R90065380","--- Las demás","",6,"900653","","","","","",""
"90065900","R90065900","-- Las demás","",5,"900659","","","","","",""
"_900661","R900661","- Aparatos y dispositivos, incluidos lámparas y tubos, para producir destellos para fotografía","",4,"9006","","","","","",""
"90066100","R90066100","-- Aparatos de tubo de descarga para producir destellos (flashes electrónicos)","",5,"900661","","","","","",""
"90066900","R90066900","-- Los demás","",5,"900669","","","","","",""
"_9006910","R9006910","- Partes y accesorios","",4,"9006","","","","","",""
"90069100","R90069100","-- De cámaras fotográficas","",5,"900691","","","","","",""
"90069900","R90069900","-- Los demás","",5,"900699","","","","","",""
"9007","R9007","Cámaras y proyectores cinematográficos, incluso con grabador o reproductor de sonido incorporados","",3,"90","","","","","",""
"90071000","R90071000","- Cámaras","",4,"9007","","","","","",""
"90072000","R90072000","- Proyectores","",4,"9007","","","","","",""
"_900791","R900791","- Partes y accesorios","",4,"9007","","","","","",""
"90079100","R90079100","-- De cámaras","",5,"900791","","","","","",""
"90079200","R90079200","-- De proyectores","",5,"900792","","","","","",""
"9008","R9008","Proyectores de imagen fija; ampliadoras o reductoras, fotográficas","",3,"90","","","","","",""
"90085000","R90085000","- Proyectores, ampliadoras o reductoras","",4,"9008","","","","","",""
"90089000","R90089000","- Partes y accesorios","",4,"9008","","","","","",""
"9010","R9010","Aparatos y material para laboratorios fotográficos o cinematográficos, no expresados ni comprendidos en otra parte de este Capítulo; negatoscopios; pantallas de proyección","",3,"90","","","","","",""
"90101000","R90101000","- Aparatos y material para revelado automático de película fotográfica, película cinematográfica (filme) o papel fotográfico en rollo o para impresión automática de películas reveladas en rollos de papel fotográfico","",4,"9010","","","","","",""
"90105000","R90105000","- Los demás aparatos y material para laboratorios fotográfico o cinematográfico; negatoscopios","",4,"9010","","","","","",""
"90106000","R90106000","- Pantallas de proyección","",4,"9010","","","","","",""
"901090","R901090","- Partes y accesorios","",4,"9010","","","","","",""
"90109020","R90109020","-- De los aparatos y material de las subpartidas 9010 50 00 o 9010 60 00","",5,"901090","","","","","",""
"90109080","R90109080","-- Los demás","",5,"901090","","","","","",""
"9011","R9011","Microscopios ópticos, incluso para fotomicrografía, cinefotomicrografía o microproyección","",3,"90","","","","","",""
"90111000","R90111000","- Microscopios estereoscópicos","",4,"9011","","","","","",""
"901120","R901120","- Los demás microscopios para fotomicrografía, cinefotomicrografía o microproyección","",4,"9011","","","","","",""
"8308","O8308","Cierres, monturas cierre, hebillas, hebillas cierre, corchetes, ganchos, anillos para ojetes y artículos similares, de metal común, de los tipos utilizados para prendas de vestir o sus complementos (accesorios), calzado, bisutería, relojes de pulsera, lib","",3,"83","","","","","",""
"83081000","O83081000","- Corchetes, ganchos y anillos para ojetes","",4,"8308","","","","","",""
"83082000","O83082000","- Remaches tubulares o con espiga hendida","",4,"8308","","","","","",""
"83089000","O83089000","- Los demás, incluidas las partes","",4,"8308","","","","","",""
"8309","O8309","Tapones y tapas (incluidas las tapas corona, las tapas roscadas y los tapones vertedores), cápsulas para botellas, tapones roscados, sobretapas, precintos y demás accesorios para envases, de metal común","",3,"83","","","","","",""
