"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"853932","P853932","Lámparas de vapor de mercurio o sodio; lámparas de halogenuro metálico","",4,"8539","","","","","",""
"85393250","P85393250","De vapor de sodio","",5,"853932","","","","","",""
"85393290","P85393290","De halogenuro metálico","",5,"853932","","","","","",""
"85393900","P85393900","Los demás","",5,"853939","","","","","",""
"85394100","P85394100","Lámparas de arco","",5,"853941","","","","","",""
"853949","P853949","Los demás","",4,"8539","","","","","",""
"85394910","P85394910","De rayos ultravioletas","",5,"853949","","","","","",""
"85394930","P85394930","De rayos infrarrojos","",5,"853949","","","","","",""
"853990","P853990","Partes","",4,"8539","","","","","",""
"85399010","P85399010","Casquillos","",5,"853990","","","","","",""
"85399090","P85399090","Las demás","",5,"853990","","","","","",""
"_85401","P85401","Tubos catódicos para aparatos receptores de televisión, incluso para videomonitores","",,"","","","","","",""
"854011","P854011","En colores","",4,"8540","","","","","",""
"_8540111","P8540111","Que presenten una relación anchura/altura de pantalla inferior a 1,5, con diagonal de pantalla","",,"","","","","","",""
"85401111","P85401111","Inferior o igual a 42 cm","",5,"854011","","","","","",""
"85401113","P85401113","Superior a 42 cm pero inferior o igual a 52 cm","",5,"854011","","","","","",""
"85401115","P85401115","Superior a 52 cm pero inferior o igual a 72 cm","",5,"854011","","","","","",""
"85401119","P85401119","Superior a 72 cm","",5,"854011","","","","","",""
"_8540119","P8540119","Los demás,  con diagonal de pantalla","",,"","","","","","",""
"85401191","P85401191","Inferior o igual a 75 cm","",5,"854011","","","","","",""
"85401199","P85401199","Superior a 75 cm","",5,"854011","","","","","",""
"85402010","P85402010","Tubos para cámaras de televisión","",5,"854020","","","","","",""
"85402080","P85402080","Los demás","",5,"854020","","","","","",""
"85404000","P85404000","Tubos para visualizar datos gráficos en colores, con pantalla fosfórica de separación de puntos inferior a 0,4 mm","",5,"854040","","","","","",""
"85405000","P85405000","Tubos para visualizar datos gráficos en blanco y negro o demás monocromos","",5,"854050","","","","","",""
"85406000","P85406000","Los demás tubos catódicos","",5,"854060","","","","","",""
"85407100","P85407100","Magnetrones","",5,"854071","","","","","",""
"9202","R9202","Los demás instrumentos musicales de cuerda (por ejemplo: guitarras, violines, arpas)","",3,"92","","","","","",""
"920210","R920210","De arco","",4,"9202","","","","","",""
"92021010","R92021010","Violines","",5,"920210","","","","","",""
"92021090","R92021090","Los demás","",5,"920210","","","","","",""
"920290","R920290","Los demás","",4,"9202","","","","","",""
"92029030","R92029030","Guitarras","",5,"920290","","","","","",""
"92029080","R92029080","Los demás","",5,"920290","","","","","",""
"9205","R9205","Los demás instrumentos musicales de viento (por ejemplo: clarinetes, trompetas, gaitas)","",3,"92","","","","","",""
"92051000","R92051000","Instrumentos llamados «metales»","",5,"920510","","","","","",""
"920590","R920590","Los demás","",4,"9205","","","","","",""
"92059010","R92059010","Acordeones e instrumentos similares","",5,"920590","","","","","",""
"92059030","R92059030","Armónicas","",5,"920590","","","","","",""
"92059050","R92059050","Órganos de tubos y teclado; armonios e instrumentos similares de teclado y lengüetas metálicas libres","",5,"920590","","","","","",""
"92059090","R92059090","Los demás","",5,"920590","","","","","",""
"92060000","R92060000","Instrumentos musicales de percusión (por ejemplo: tambores, cajas, xilófonos, platillos, castañuelas, maracas)","",5,"920600","","","","","",""
"9207","R9207","Instrumentos musicales en los que el sonido se produzca o tenga que amplificarse eléctricamente (por ejemplo: órganos, guitarras, acordeones)","",3,"92","","","","","",""
"920710","R920710","Instrumentos de teclado (excepto los acordeones)","",4,"9207","","","","","",""
"92071010","R92071010","Órganos","",5,"920710","","","","","",""
"92071030","R92071030","Pianos digitales","",5,"920710","","","","","",""
"92071050","R92071050","Sintetizadores","",5,"920710","","","","","",""
"92071080","R92071080","Los demás","",5,"920710","","","","","",""
"920790","R920790","Los demás","",4,"9207","","","","","",""
"92079010","R92079010","Guitarras","",5,"920790","","","","","",""
"92079090","R92079090","Los demás","",5,"920790","","","","","",""
"92081000","R92081000","Cajas de música","",5,"920810","","","","","",""
"92089000","R92089000","Los demás","",5,"920890","","","","","",""
"9209","R9209","Partes (por ejemplo: mecanismos de cajas de música) y accesorios (por ejemplo: tarjetas, discos y rollos para aparatos mecánicos) de instrumentos musicales; metrónomos y diapasones de cualquier tipo","",3,"92","","","","","",""
"92093000","R92093000","Cuerdas armónicas","",5,"920930","","","","","",""
"_9209910","R9209910","Los demás","",,"","","","","","",""
"92099100","R92099100","Partes y accesorios de pianos","",5,"920991","","","","","",""
"92099400","R92099400","Partes y accesorios de instrumentos  musicales de la partida 9207","",5,"920994","","","","","",""
"920999","R920999","Los demás","",4,"9209","","","","","",""
"92099920","R92099920","Partes y accesorios de instrumentos musicales de la partida 9205","",5,"920999","","","","","",""
"_9209994","R9209994","Los demás","",,"","","","","","",""
"92099940","R92099940","Metrónomos y diapasones","",5,"920999","","","","","",""
"92099970","R92099970","Los demás","",5,"920999","","","","","",""
"XIX","S","SECCIÓN XIX - ARMAS, MUNICIONES, Y SUS PARTES Y ACCESORIOS","",1,"","","","","","",""
"9301","S9301","Armas de guerra (excepto los revólveres, pistolas y armas blancas)","",3,"93","","","","","",""
"_9301110","S9301110","Piezas de artillería (por ejemplo: cañones,  obuses  y morteros)","",,"","","","","","",""
"93011900","S93011900","Las demás","",5,"930119","","","","","",""
"93019000","S93019000","Las demás","",5,"930190","","","","","",""
"93020000","S93020000","Revólveres y pistolas (excepto los de las partidas 9303 o 9304)","",5,"930200","","","","","",""
"93031000","S93031000","Armas de avancarga","",5,"930310","","","","","",""
"930320","S930320","Las demás armas largas de caza o tiro deportivo que tengan, por lo menos, un cañón de ánima lisa","",4,"9303","","","","","",""
"93032010","S93032010","Con un cañón de ánima lisa","",5,"930320","","","","","",""
"93032095","S93032095","Las demás","",5,"930320","","","","","",""
"93033000","S93033000","Las demás armas largas de caza o tiro deportivo","",5,"930330","","","","","",""
"93039000","S93039000","Las demás","",5,"930390","","","","","",""
"93040000","S93040000","Las demás armas [por ejemplo: armas largas y pistolas de muelle (resorte), aire comprimido o gas, porras] (excepto las de la partida 9307)","",5,"930400","","","","","",""
"9305","S9305","Partes y accesorios de los artículos de las partidas 9301 a 9304","",3,"93","","","","","",""
"93051000","S93051000","De revólveres o pistolas","",5,"930510","","","","","",""
"_9305210","S9305210","De escopetas y rifles de caza de la partida 9303","",,"","","","","","",""
"93052900","S93052900","Los demás","",5,"930529","","","","","",""
"_9305910","S9305910","Los demás","",,"","","","","","",""
"93059100","S93059100","De armas de guerra de la partida 9301","",5,"930591","","","","","",""
"93059900","S93059900","Los demás","",5,"930599","","","","","",""
"151800","C151800","Grasas y aceites, animales o vegetales, y sus fracciones, cocidos, oxidados, deshidratados, sulfurados, soplados, polimerizados por calor en vacío o atmósfera inerte («estandolizados») o modificados químicamente de otra forma, excepto los de la partida 1516; mezclas o preparaciones no alimenticias de grasas o de aceites, animales o vegetales, o de fracciones de diferentes grasas o aceites de este capítulo, no expresadas ni comprendidas en otra parte","",4,"1518","","","","","",""
"1521","C1521","Ceras vegetales (excepto los triglicéridos), cera de abejas o de otros insectos y esperma de ballena o de otros cetáceos (espermaceti), incluso refinadas o coloreadas","",3,"15","","","","","",""
"152200","C152200","Degrás; residuos procedentes del tratamiento de grasas o ceras, animales o vegetales","",4,"1522","","","","","",""
"15220031","C15220031","Pastas de neutralización soap-stocks","",5,"152200","","","","","",""
"IV","D","SECCIÓN IV - PRODUCTOS DE LAS INDUSTRIAS ALIMENTARIAS; BEBIDAS, LÍQUIDOS ALCOHÓLICOS Y VINAGRE; TABACO Y SUCEDÁNEOS DEL TABACO ELABORADOS","",1,"","","","","","",""
"160100","D160100","Embutidos y productos similares de carne, despojos o sangre; preparaciones alimenticias a base de estos productos","",4,"1601","","","","","",""
"_1104290","B1104290","De cebada","",,"","","","","","",""
"11042903","B11042903","Mondados y troceados o quebrantados (llamados Grütze o grutten)","",5,"110429","","","","","",""
"_1104295","B1104295","Solamente quebrantados","",,"","","","","","",""
"110430","B110430","Germen de cereales entero, aplastado, en copos o molido","",4,"1104","","","","","",""
"11052000","B11052000","Copos, granulos y pellets","",5,"110520","","","","","",""
"1106","B1106","Harina, sémola y polvo de las hortalizas de la partida 0713, de sagú o de las raíces o tubérculos de la partida 0714 o de los productos del capítulo 8","",3,"11","","","","","",""
"1108","B1108","Almidón y fécula; inulina","",3,"11","","","","","",""
"_1206009","B1206009","Las demás","",,"","","","","","",""
"1207","B1207","Las demás semillas y frutos oleaginosos, incluso quebrantados","",3,"12","","","","","",""
"12075010","B12075010","Para siembra","",5,"120750","","","","","",""
"12079915","B12079915","Para siembra","",5,"120799","","","","","",""
"1208","B1208","Harina de semillas o de frutos oleaginosos, excepto la harina de mostaza","",3,"12","","","","","",""
"12092100","B12092100","De alfalfa","",5,"120921","","","","","",""
"12092280","B12092280","Los demás","",5,"120922","","","","","",""
"12092315","B12092315","Festuca roja (Festuca rubra L.)","",5,"120923","","","","","",""
"12092510","B12092510","Ray-grass de Italia (Lolium multiflorum Lam.)","",5,"120925","","","","","",""
"12092910","B12092910","Vezas; semillas de la especie Poa palustris L. y Poa trivialis L.; dactilo (Dactylis glomerata L.); agrostis (Agrostides)","",5,"120929","","","","","",""
"1211","B1211","Plantas, partes de plantas, semillas y frutos de las especies utilizadas principalmente en perfumería, medicina o para usos insecticidas, parasiticidas o similares, frescos o secos, incluso cortados, quebrantados o pulverizados","",3,"12","","","","","",""
"1212","B1212","Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas o secas, incluso pulverizadas; huesos (carozos) y almendras de frutos y demás productos vegetales (incluidas las raíces de achicoria sin tostar de la variedad Cichorium intybus sativum) empleados principalmente en la alimentación humana, no expresados ni comprendidos en otra parte","",3,"12","","","","","",""
"846692","P846692","Para máquinas de la partida 8465","",4,"8466","","","","","",""
"84669220","P84669220","Colados o moldeados, de fundición, hierro o acero","",5,"846692","","","","","",""
"84669280","P84669280","Los demás","",5,"846692","","","","","",""
"84669300","P84669300","Para máquinas de las partidas 8456 a 8461","",5,"846693","","","","","",""
"84669400","P84669400","Para máquinas de las partidas 8462 u 8463","",5,"846694","","","","","",""
"8467","P8467","Herramientas neumáticas, hidráulicas o con motor incorporado, incluso eléctrico, de uso manual","",3,"84","","","","","",""
"_84671","P84671","Neumáticas","",,"","","","","","",""
"846711","P846711","Rotativas, incluso de percusión","",4,"8467","","","","","",""
"84671110","P84671110","Para el trabajo de metal","",5,"846711","","","","","",""
"84671190","P84671190","Las demás","",5,"846711","","","","","",""
"84671900","P84671900","Las demás","",5,"846719","","","","","",""
"_84672","P84672","Con motor eléctrico incorporado","",,"","","","","","",""
"846721","P846721","Taladros de toda clase, incluidas las perforadoras rotativas","",4,"8467","","","","","",""
"84672110","P84672110","Que funcionen sin fuente de energía exterior","",5,"846721","","","","","",""
"_8467219","P8467219","Los demás","",,"","","","","","",""
"84672191","P84672191","Electroneumáticos","",5,"846721","","","","","",""
"84672199","P84672199","Los demás","",5,"846721","","","","","",""
"846722","P846722","Sierras, incluidas las tronzadoras","",4,"8467","","","","","",""
"84672210","P84672210","Tronzadoras","",5,"846722","","","","","",""
"84672230","P84672230","Sierras circulares","",5,"846722","","","","","",""
"84672290","P84672290","Las demás","",5,"846722","","","","","",""
"846729","P846729","Las demás","",4,"8467","","","","","",""
"84672910","P84672910","De los tipos utilizados para materias textiles","",5,"846729","","","","","",""
"_8467293","P8467293","Las demás","",,"","","","","","",""
"84672930","P84672930","Que funcionen sin fuente de energía exterior","",5,"846729","","","","","",""
"_846729501","P846729501","Las demás","",,"","","","","","",""
"_846729502","P846729502","Amoladoras y lijadoras","",,"","","","","","",""
"84672951","P84672951","Amoladoras angulares","",5,"846729","","","","","",""
"84672953","P84672953","Lijadoras de banda","",5,"846729","","","","","",""
"84672959","P84672959","Las demás","",5,"846729","","","","","",""
"84672970","P84672970","Cepillos","",5,"846729","","","","","",""
"84672980","P84672980","Cizallas para cortar setos, cizallas para césped y desherbadoras","",5,"846729","","","","","",""
"84672990","P84672990","Las demás","",5,"846729","","","","","",""
"84678100","P84678100","Sierras o tronzadoras, de cadena","",5,"846781","","","","","",""
"84678900","P84678900","Las demás","",5,"846789","","","","","",""
"_8467910","P8467910","Partes","",,"","","","","","",""
"84679200","P84679200","De herramientas neumáticas","",5,"846792","","","","","",""
"84679900","P84679900","Las demás","",5,"846799","","","","","",""
"84681000","P84681000","Sopletes manuales","",5,"846810","","","","","",""
"84682000","P84682000","Las demás máquinas y aparatos de gas","",5,"846820","","","","","",""
"84688000","P84688000","Las demás máquinas y aparatos","",5,"846880","","","","","",""
"84689000","P84689000","Partes","",5,"846890","","","","","",""
"846900","P846900","Máquinas de escribir (excepto las impresoras de la partida 8443); máquinas para tratamiento o procesamiento de textos","",4,"8469","","","","","",""
"84690010","P84690010","Máquinas para tratamiento o procesamiento de textos","",5,"846900","","","","","",""
"_8469009","P8469009","Las demás","",,"","","","","","",""
"84690091","P84690091","Eléctricas","",5,"846900","","","","","",""
"84731090","P84731090","Los demás","",5,"847310","","","","","",""
"_84732","P84732","Partes y accesorios de máquinas de la partida 8470","",,"","","","","","",""
"84732110","P84732110","Conjuntos electrónicos montados","",5,"847321","","","","","",""
"84732190","P84732190","Los demás","",5,"847321","","","","","",""
"847329","P847329","Los demás","",4,"8473","","","","","",""
"84732910","P84732910","Conjuntos electrónicos montados","",5,"847329","","","","","",""
"84732990","P84732990","Los demás","",5,"847329","","","","","",""
"847330","P847330","Partes y accesorios de máquinas de la partida 8471","",4,"8473","","","","","",""
"84733080","P84733080","Los demás","",5,"847330","","","","","",""
"847340","P847340","Partes y accesorios de máquinas de la partida 8472","",4,"8473","","","","","",""
"_8473401","P8473401","Conjuntos electrónicos montados","",,"","","","","","",""
"84734018","P84734018","Los demás","",5,"847340","","","","","",""
"84734080","P84734080","Los demás","",5,"847340","","","","","",""
"84778019","P84778019","Las demás","",5,"847780","","","","","",""
"_8477809","P8477809","Las demás","",,"","","","","","",""
"84778091","P84778091","Máquinas para fragmentar","",5,"847780","","","","","",""
"84778093","P84778093","Mezcladores, malaxadores y agitadores","",5,"847780","","","","","",""
"84778095","P84778095","Cortadoras y peladoras","",5,"847780","","","","","",""
"84778099","P84778099","Las demás","",5,"847780","","","","","",""
"847790","P847790","Partes","",4,"8477","","","","","",""
"85407200","P85407200","Klistrones","",5,"854072","","","","","",""
"85407900","P85407900","Los demás","",5,"854079","","","","","",""
"_8540810","P8540810","Las demás lámparas, tubos y válvulas","",,"","","","","","",""
"85408100","P85408100","Tubos receptores o amplificadores","",5,"854081","","","","","",""
"85408900","P85408900","Los demás","",5,"854089","","","","","",""
"_8540910","P8540910","Partes","",,"","","","","","",""
"85409100","P85409100","De tubos catódicos","",5,"854091","","","","","",""
"85409900","P85409900","Las demás","",5,"854099","","","","","",""
"8541","P8541","Diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las células fotovoltaicas, aunque estén ensambladas en módulos o paneles; diodos emisores de luz; cristales piezoeléctricos montados","",3,"85","","","","","",""
"85411000","P85411000","Diodos (excepto los fotodiodos y los diodos emisores de luz)","",5,"854110","","","","","",""
"_8541210","P8541210","Transistores (excepto los fototransistores)","",,"","","","","","",""
"85412100","P85412100","Con una capacidad de disipación inferior a 1 W","",5,"854121","","","","","",""
"85412900","P85412900","Los demás","",5,"854129","","","","","",""
"85413000","P85413000","Tiristores, diacs y triacs (excepto los diapositivos fotosensibles)","",5,"854130","","","","","",""
"854140","P854140","Dispositivos semiconductores fotosensibles, incluidas las células fotovoltaicas, aunque estén ensambladas en módulos o paneles; diodos emisores de luz","",4,"8541","","","","","",""
"85414010","P85414010","Diodos emisores de luz, incluidos los diodos láser","",5,"854140","","","","","",""
"85414090","P85414090","Los demás","",5,"854140","","","","","",""
"85416000","P85416000","Cristales piezoeléctricos montados","",5,"854160","","","","","",""
"85419000","P85419000","Partes","",5,"854190","","","","","",""
"8542","P8542","Circuitos electrónicos integrados","",3,"85","","","","","",""
"85423110","P85423110","Las mercancías especificadas en la nota 8 b) 3) de este capítulo","",5,"854231","","","","","",""
"85423190","P85423190","Los demás","",5,"854231","","","","","",""
"854232","P854232","Memorias","",4,"8542","","","","","",""
"85423210","P85423210","Las mercancías especificadas en la nota 8 b) 3) de este capítulo","",5,"854232","","","","","",""
"_854232301","P854232301","Las demás","",,"","","","","","",""
"_854232302","P854232302","Memoria dinámica de lectura-escritura de acceso aleatorio (D-RAMs)","",,"","","","","","",""
"85423231","P85423231","Con una capacidad de almacenamiento inferior o igual a 512 Mbits","",5,"854232","","","","","",""
"85423245","P85423245","Memoria estática de lectura-escritura de acceso aleatorio (S-RAMs), incluida la memoria cache de lectura-escritura de acceso aleatorio (Cache-RAMs)","",5,"854232","","","","","",""
"_854232601","P854232601","Memoria exclusivamente de lectura, programable, que se pueda borrar eléctricamente (E²PROMs), incluidas las flash E²PROMs","",,"","","","","","",""
"_854232602","P854232602","Flash E2PROMs","",,"","","","","","",""
"85423269","P85423269","Con una capacidad de almacenamiento superior a 512 Mbits","",5,"854232","","","","","",""
"85423275","P85423275","Las demás","",5,"854232","","","","","",""
"85423290","P85423290","Las demás memorias","",5,"854232","","","","","",""
"85423300","P85423300","Amplificadores","",5,"854233","","","","","",""
"854239","P854239","Los demás","",4,"8542","","","","","",""
"85423990","P85423990","Los demás","",5,"854239","","","","","",""
"85429000","P85429000","Partes","",5,"854290","","","","","",""
"8543","P8543","Máquinas y aparatos eléctricos con función propia, no expresados ni comprendidos en otra parte de este capítulo","",3,"85","","","","","",""
"85431000","P85431000","Aceleradores de partículas","",5,"854310","","","","","",""
"85432000","P85432000","Generadores de señales","",5,"854320","","","","","",""
"854370","P854370","Las demás máquinas y aparatos","",4,"8543","","","","","",""
"85437010","P85437010","Máquinas eléctricas con funciones de traducción o de diccionario","",5,"854370","","","","","",""
"85437030","P85437030","Amplificadores de antena","",5,"854370","","","","","",""
"_854370502","P854370502","De tubos fluorescentes de rayos ultravioleta A","",,"","","","","","",""
"85437051","P85437051","Con una longitud máxima del tubo de 100 cm","",5,"854370","","","","","",""
"85437055","P85437055","Los demás","",5,"854370","","","","","",""
"85437059","P85437059","Los demás","",5,"854370","","","","","",""
"85437060","P85437060","Electrificadores de cercas","",5,"854370","","","","","",""
"85439000","P85439000","Partes","",5,"854390","","","","","",""
"_85441","P85441","Alambre para bobinar","",,"","","","","","",""
"854411","P854411","De cobre","",4,"8544","","","","","",""
"9306","S9306","Bombas, granadas, torpedos, minas, misiles, cartuchos y demás municiones y proyectiles, y sus partes, incluidas las postas, perdigones y tacos para cartuchos","",3,"93","","","","","",""
"_9306210","S9306210","Cartuchos para escopetas y con cañón de ánima lisa y sus partes; balines para armas de aire comprimido","",,"","","","","","",""
"93062100","S93062100","Cartuchos","",5,"930621","","","","","",""
"930629","S930629","Los demás","",4,"9306","","","","","",""
"93062940","S93062940","Vainas","",5,"930629","","","","","",""
"93062970","S93062970","Los demás","",5,"930629","","","","","",""
"930630","S930630","Los demás cartuchos y sus partes","",4,"9306","","","","","",""
"93063010","S93063010","Para revólveres y pistolas de la partida 9302 y para pistolas ametralladoras de la partida 9301","",5,"930630","","","","","",""
"_9306303","S9306303","Los demás","",,"","","","","","",""
"93063030","S93063030","Para armas de guerra","",5,"930630","","","","","",""
"_9306309","S9306309","Los demás","",,"","","","","","",""
"93063091","S93063091","Cartuchos de percusión central","",5,"930630","","","","","",""
"93063093","S93063093","Cartuchos de percusión anular","",5,"930630","","","","","",""
"93063097","S93063097","Los demás","",5,"930630","","","","","",""
"930690","S930690","Los demás","",4,"9306","","","","","",""
"93069010","S93069010","De guerra","",5,"930690","","","","","",""
"93069090","S93069090","Los demás","",5,"930690","","","","","",""
"93070000","S93070000","Sables, espadas, bayonetas, lanzas y demás armas blancas, sus partes y fundas","",5,"930700","","","","","",""
"XX","T","SECCIÓN XX - MERCANCÍAS Y PRODUCTOS DIVERSOS","",1,"","","","","","",""
"9401","T9401","Asientos (excepto los de la partida 9402), incluso los transformables en cama, y sus partes","",3,"94","","","","","",""
"94011000","T94011000","Asientos de los tipos utilizados en aeronaves","",5,"940110","","","","","",""
"94012000","T94012000","Asientos de los tipos utilizados en vehículos automóviles","",5,"940120","","","","","",""
"940130","T940130","Asientos giratorios de altura ajustable","",4,"9401","","","","","",""
"94013010","T94013010","Rellenados, con respaldo y equipados con ruedas o patines","",5,"940130","","","","","",""
"94013090","T94013090","Los demás","",5,"940130","","","","","",""
"94014000","T94014000","Asientos transformables en cama (excepto el material de acampar o de jardín)","",5,"940140","","","","","",""
"_9401510","T9401510","Asientos de roten (ratán), mimbre, bambú o materias similares","",,"","","","","","",""
"94015100","T94015100","De bambú o roten (ratán)","",5,"940151","","","","","",""
"94015900","T94015900","Los demás","",5,"940159","","","","","",""
"94016100","T94016100","Con relleno","",5,"940161","","","","","",""
"94016900","T94016900","Los demás","",5,"940169","","","","","",""
"_9401710","T9401710","Los demás asientos, con armazón de metal","",,"","","","","","",""
"94017100","T94017100","Con relleno","",5,"940171","","","","","",""
"94017900","T94017900","Los demás","",5,"940179","","","","","",""
"94018000","T94018000","Los demás asientos","",5,"940180","","","","","",""
"940190","T940190","Partes","",4,"9401","","","","","",""
"_9401903","T9401903","Los demás","",,"","","","","","",""
"94019030","T94019030","De madera","",5,"940190","","","","","",""
"94019080","T94019080","Los demás","",5,"940190","","","","","",""
"94021000","T94021000","Sillones de dentista, de peluquería y sillones similares, y sus partes","",5,"940210","","","","","",""
"94029000","T94029000","Los demás","",5,"940290","","","","","",""
"9403","T9403","Los demás muebles y sus partes","",3,"94","","","","","",""
"940310","T940310","Muebles de metal de los tipos utilizados en oficinas","",4,"9403","","","","","",""
"94031010","T94031010","Mesas de dibujar (excepto las de la partida 9017)","",5,"940310","","","","","",""
"_940310501","T940310501","Los demás, de altura","",,"","","","","","",""
"_940310502","T940310502","Inferior o igual a 80 cm","",,"","","","","","",""
"94031051","T94031051","Mesas","",5,"940310","","","","","",""
"94031059","T94031059","Los demás","",5,"940310","","","","","",""
"_9403109","T9403109","Superior a 80 cm","",,"","","","","","",""
"94031091","T94031091","Armarios con puertas, persianas o trampillas","",5,"940310","","","","","",""
"94031093","T94031093","Armarios con cajones, clasificadores y ficheros","",5,"940310","","","","","",""
"94031099","T94031099","Los demás","",5,"940310","","","","","",""
"940320","T940320","Los demás muebles de metal","",4,"9403","","","","","",""
"94032020","T94032020","Camas","",5,"940320","","","","","",""
"94032080","T94032080","Los demás","",5,"940320","","","","","",""
"_9403301","T9403301","De altura inferior o igual a 80 cm","",,"","","","","","",""
"94033011","T94033011","Mesas","",5,"940330","","","","","",""
"94033019","T94033019","Los demás","",5,"940330","","","","","",""
"_9403309","T9403309","De altura superior a 80 cm","",,"","","","","","",""
"94033091","T94033091","Armarios, clasificadores y ficheros","",5,"940330","","","","","",""
"940340","T940340","Muebles de madera de los tipos utilizados en cocinas","",4,"9403","","","","","",""
"94034010","T94034010","Elementos de cocinas","",5,"940340","","","","","",""
"40131000","G40131000","De los tipos utilizados en automóviles de turismo, incluidos los del tipo familiar (break o station wagon) y los de carreras, en autobuses o camiones","",5,"401310","","","","","",""
"52051300","K52051300","De título inferior a 232,56 decitex pero superior o igual a 192,31 decitex (superior al número métrico 43 pero inferior o igual al número métrico 52)","",5,"520513","","","","","",""
"52051510","K52051510","De título inferior a 125 decitex pero superior o igual a 83,33 decitex (superior al número métrico 80 pero inferior o igual al número métrico 120)","",5,"520515","","","","","",""
"52052300","K52052300","De título inferior a 232,56 decitex pero superior o igual a 192,31 decitex (superior al número métrico 43 pero inferior o igual al número métrico 52)","",5,"520523","","","","","",""
"52052600","K52052600","De título inferior a 125 decitex pero superior o igual a 106,38 decitex (superior al número métrico 80 pero inferior o igual al número métrico 94)","",5,"520526","","","","","",""
"52053100","K52053100","De título superior o igual a 714,29 decitex por hilo sencillo (inferior o igual al número métrico 14 por hilo sencillo)","",5,"520531","","","","","",""
"52054200","K52054200","De título inferior a 714,29 decitex pero superior o igual a 232,56 decitex, por hilo sencillo (superior al número métrico 14 pero inferior o igual al número métrico 43, por hilo sencillo)","",5,"520542","","","","","",""
"52054400","K52054400","De título inferior a 192,31 decitex pero superior o igual a 125 decitex, por hilo sencillo (superior al número métrico 52 pero inferior o igual al número métrico 80, por hilo sencillo)","",5,"520544","","","","","",""
"52054700","K52054700","De título inferior a 106,38 decitex pero superior o igual a 83,33 decitex, por hilo sencillo (superior al número métrico 94 pero inferior o igual al número métrico 120, por hilo sencillo)","",5,"520547","","","","","",""
"16041910","D16041910","Salmónidos (excepto los salmones)","",5,"160419","","","","","",""
"16041939","D16041939","Los demás","",5,"160419","","","","","",""
"16041991","D16041991","Filetes crudos, simplemente rebozados con pasta o con pan rallado (empanados), incluso precocinados en aceite, congelados","",5,"160419","","","","","",""
"16041998","D16041998","Los demás","",5,"160419","","","","","",""
"_1604201","D1604201","Las demás","",,"","","","","","",""
"16042050","D16042050","De sardinas, de bonito o de caballas de las especies Scomber scombrus y Scomber japonicus y pescados de las especies Orcynopsis unicolor","",5,"160420","","","","","",""
"1605","D1605","Crustáceos, moluscos y demás invertebrados acuáticos, preparados o conservados","",3,"16","","","","","",""
"16052091","D16052091","En envases inmediatos de contenido neto inferior o igual a 2 kg","",5,"160520","","","","","",""
"16054000","D16054000","Los demás crustáceos","",5,"160540","","","","","",""
"17021100","D17021100","Con un contenido de lactosa superior o igual al 99 % en peso, expresado en lactosa anhidra, calculado sobre producto seco","",5,"170211","","","","","",""
"_1702305","D1702305","Los demás","",,"","","","","","",""
"170240","D170240","Glucosa y jarabe de glucosa, con un contenido de fructosa sobre producto seco superior o igual al 20 % pero inferior al 50 % en peso, excepto el azúcar invertido","",4,"1702","","","","","",""
"17026095","D17026095","Los demás","",5,"170260","","","","","",""
"170290","D170290","Los demás, incluido el azúcar invertido y demás azúcares y jarabes de azúcar, con un contenido de fructosa sobre producto seco de 50 % en peso","",4,"1702","","","","","",""
"1703","D1703","Melaza procedente de la extracción o del refinado del azúcar","",3,"17","","","","","",""
"8460","P8460","Máquinas de desbarbar, afilar, amolar, rectificar, lapear (bruñir), pulir o hacer otras operaciones de acabado, para metal o cermet, mediante muelas, abrasivos o productos para pulir (excepto las máquinas para tallar o acabar engranajes de la partida 8461)","",3,"84","","","","","",""
"_8460110","P8460110","Máquinas de rectificar superficies planas en las que la posición de la pieza pueda regularse en uno de los ejes con una precisión superior o igual a 0,01 mm","",,"","","","","","",""
"84601100","P84601100","De control numérico","",5,"846011","","","","","",""
"84601900","P84601900","Las demás","",5,"846019","","","","","",""
"_84602","P84602","Las demás máquinas de rectificar, en las que la posición de la pieza pueda regularse en uno de los ejes con una precisión superior o igual a 0,01 mm","",,"","","","","","",""
"846021","P846021","De control numérico","",4,"8460","","","","","",""
"_8460211","P8460211","Para superficies cilíndricas","",,"","","","","","",""
"84602115","P84602115","Máquinas de rectificar sin centros","",5,"846021","","","","","",""
"84602119","P84602119","Las demás","",5,"846021","","","","","",""
"84602190","P84602190","Las demás","",5,"846021","","","","","",""
"846029","P846029","Las demás","",4,"8460","","","","","",""
"84602910","P84602910","Para superficies cilíndricas","",5,"846029","","","","","",""
"84602990","P84602990","Las demás","",5,"846029","","","","","",""
"84603100","P84603100","De control numérico","",5,"846031","","","","","",""
"84603900","P84603900","Las demás","",5,"846039","","","","","",""
"846040","P846040","Máquinas de lapear (bruñir)","",4,"8460","","","","","",""
"84604010","P84604010","De control numérico","",5,"846040","","","","","",""
"846090","P846090","Las demás","",4,"8460","","","","","",""
"84609090","P84609090","Las demás","",5,"846090","","","","","",""
