"COD","CODINTEGR","TITULO","NIVEL","TITABREV","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"72240","772240","Real estate appraisal services on a fee or contract basis",5,"","7224","","","","","",
"73","773","Leasing or rental services without operator",2,"","7","","","","","",
"731","7731","Leasing or rental services concerning machinery and equipment without operator",3,"","73","","","","","",
"7311","77311","Leasing or rental services concerning transport equipment without operator",4,"","731","","","","","",
"73111","773111","Leasing or rental services concerning cars and light vans without operator",5,"","7311","","","","","",
"73112","773112","Leasing or rental services concerning goods transport motor vehicles without operator",5,"","7311","","","","","",
"73113","773113","Leasing or rental services concerning railroad vehicles without operator",5,"","7311","","","","","",
"73114","773114","Leasing or rental services concerning other land transport equipment without operator",5,"","7311","","","","","",
"73115","773115","Leasing or rental services concerning vessels without operator",5,"","7311","","","","","",
"73116","773116","Leasing or rental services concerning aircraft without operator",5,"","7311","","","","","",
"73117","773117","Leasing or rental services concerning containers",5,"","7311","","","","","",
"7312","77312","Leasing or rental services concerning other machinery and equipment without operator",4,"","731","","","","","",
"73121","773121","Leasing or rental services concerning agricultural machinery and equipment without operator",5,"","7312","","","","","",
"73122","773122","Leasing or rental services concerning construction machinery and equipment without operator",5,"","7312","","","","","",
"73123","773123","Leasing or rental services concerning office machinery and equipment (except computers) without operator",5,"","7312","","","","","",
"73124","773124","Leasing or rental services concerning computers without operator",5,"","7312","","","","","",
"73125","773125","Leasing or rental services concerning telecommunications equipment without operator",5,"","7312","","","","","",
"73129","773129","Leasing or rental services concerning other machinery and equipment without operator n.e.c.",5,"","7312","","","","","",
"732","7732","Leasing or rental services concerning other goods",3,"","73","","","","","",
"7321","77321","Leasing or rental services concerning televisions, radios, video cassette recorders and related equipment and accessories",4,"","732","","","","","",
"73210","773210","Leasing or rental services concerning televisions, radios, video cassette recorders and related equipment and accessories",5,"","7321","","","","","",
"7322","77322","Leasing or rental services concerning videotapes and disks",4,"","732","","","","","",
"73220","773220","Leasing or rental services concerning videotapes and disks",5,"","7322","","","","","",
"7323","77323","Leasing or rental services concerning furniture and other household appliances",4,"","732","","","","","",
"73230","773230","Leasing or rental services concerning furniture and other household appliances",5,"","7323","","","","","",
"7324","77324","Leasing or rental services concerning pleasure and leisure equipment",4,"","732","","","","","",
"73240","773240","Leasing or rental services concerning pleasure and leisure equipment",5,"","7324","","","","","",
"7325","77325","Leasing or rental services concerning household linen",4,"","732","","","","","",
"73250","773250","Leasing or rental services concerning household linen",5,"","7325","","","","","",
"7326","77326","Leasing or rental services concerning textiles, clothing and footwear",4,"","732","","","","","",
"73260","773260","Leasing or rental services concerning textiles, clothing and footwear",5,"","7326","","","","","",
"7327","77327","Leasing or rental services concerning do-it-yourself machinery and equipment",4,"","732","","","","","",
"73270","773270","Leasing or rental services concerning do-it-yourself machinery and equipment",5,"","7327","","","","","",
"7329","77329","Leasing or rental services concerning other goods n.e.c.",4,"","732","","","","","",
"73290","773290","Leasing or rental services concerning other goods n.e.c.",5,"","7329","","","","","",
"733","7733","Licensing services for the right to use intellectual property and similar products",3,"","73","","","","","",
"7331","77331","Licensing services for the right to use computer software and databases",4,"","733","","","","","",
"73311","773311","Licensing services for the right to use computer software",5,"","7331","","","","","",
"73312","773312","Licensing services for the right to use databases",5,"","7331","","","","","",
"7332","77332","Licensing services for the right to use entertainment, literary or artistic originals",4,"","733","","","","","",
"73320","773320","Licensing services for the right to use entertainment, literary or artistic originals",5,"","7332","","","","","",
"7333","77333","Licensing services for the right to use R&D products",4,"","733","","","","","",
"73330","773330","Licensing services for the right to use R&D products",5,"","7333","","","","","",
"7334","77334","Licensing services for the right to use trademarks and franchises",4,"","733","","","","","",
"73340","773340","Licensing services for the right to use trademarks and franchises",5,"","7334","","","","","",
"7335","77335","Licensing services for the right to use mineral exploration and evaluation",4,"","733","","","","","",
"73350","773350","Licensing services for the right to use mineral exploration and evaluation",5,"","7335","","","","","",
"7339","77339","Licensing services for the right to use other intellectual property products",4,"","733","","","","","",
"73390","773390","Licensing services for the right to use other intellectual property products",5,"","7339","","","","","",
"8","8","Business and production services",1,"","","","","","","",
"81","881","Research and development services",2,"","8","","","","","",
"811","8811","Research and experimental development services in natural sciences and engineering",3,"","81","","","","","",
"8111","88111","Basic research services in natural sciences and engineering",4,"","811","","","","","",
"81111","881111","Basic research services in physical sciences",5,"","8111","","","","","",
"81112","881112","Basic research services in chemistry and biology",5,"","8111","","","","","",
"81113","881113","Basic research services in biotechnology",5,"","8111","","","","","",
"81114","881114","Basic research services in engineering and technology",5,"","8111","","","","","",
"81115","881115","Basic research services in medical sciences and pharmacy",5,"","8111","","","","","",
"81116","881116","Basic research services in agricultural sciences",5,"","8111","","","","","",
"81119","881119","Basic research services in other natural sciences",5,"","8111","","","","","",
"8112","88112","Applied research services in natural sciences and engineering",4,"","811","","","","","",
"81121","881121","Applied research services in physical sciences",5,"","8112","","","","","",
"81122","881122","Applied research services in chemistry and biology",5,"","8112","","","","","",
"81123","881123","Applied research services in biotechnology",5,"","8112","","","","","",
"81124","881124","Applied research services in engineering and technology",5,"","8112","","","","","",
"81125","881125","Applied research services in medical sciences and pharmacy",5,"","8112","","","","","",
"81126","881126","Applied research services in agricultural sciences",5,"","8112","","","","","",
"81129","881129","Applied research services in other natural sciences",5,"","8112","","","","","",
"8113","88113","Experimental development services in natural sciences and engineering",4,"","811","","","","","",
"81131","881131","Experimental development services in physical sciences",5,"","8113","","","","","",
"81132","881132","Experimental development services in chemistry and biology",5,"","8113","","","","","",
"81133","881133","Experimental development services in biotechnology",5,"","8113","","","","","",
"81134","881134","Experimental development services in engineering and technology",5,"","8113","","","","","",
"81135","881135","Experimental development services in medical sciences and pharmacy",5,"","8113","","","","","",
"81136","881136","Experimental development services in agricultural sciences",5,"","8113","","","","","",
"81139","881139","Experimental development services in other natural sciences",5,"","8113","","","","","",
"812","8812","Research and experimental development services in social sciences and humanities",3,"","81","","","","","",
"8121","88121","Basic research services in social sciences and humanities",4,"","812","","","","","",
"81211","881211","Basic research services in psychology",5,"","8121","","","","","",
"81212","881212","Basic research services in economics",5,"","8121","","","","","",
"81213","881213","Basic research services in law",5,"","8121","","","","","",
"81214","881214","Basic research services in languages and literature",5,"","8121","","","","","",
"81219","881219","Basic research services in other social sciences and humanities",5,"","8121","","","","","",
"8122","88122","Applied research services in social sciences and humanities",4,"","812","","","","","",
"81221","881221","Applied research services in psychology",5,"","8122","","","","","",
"81222","881222","Applied research services in economics",5,"","8122","","","","","",
"81223","881223","Applied research services in law",5,"","8122","","","","","",
"81224","881224","Applied research services in language and literature",5,"","8122","","","","","",
"81229","881229","Applied research services on other social sciences and humanities",5,"","8122","","","","","",
"8123","88123","Experimental development services in social sciences and humanities",4,"","812","","","","","",
"81231","881231","Experimental development services in psychology",5,"","8123","","","","","",
"81232","881232","Experimental development services in economics",5,"","8123","","","","","",
"81233","881233","Experimental development services in law",5,"","8123","","","","","",
"81234","881234","Experimental development services in languages and literature",5,"","8123","","","","","",
"81239","881239","Experimental development services in other social sciences and humanities",5,"","8123","","","","","",
"813","8813","Interdisciplinary research and experimental development services",3,"","81","","","","","",
"8130","88130","Interdisciplinary research and experimental development services",4,"","813","","","","","",
"81301","881301","Interdisciplinary basic research services",5,"","8130","","","","","",
"81302","881302","Interdisciplinary applied research services",5,"","8130","","","","","",
"81303","881303","Interdisciplinary experimental development services",5,"","8130","","","","","",
"814","8814","Research and development originals",3,"","81","","","","","",
"8140","88140","Research and development originals",4,"","814","","","","","",
"81400","881400","Research and development originals",5,"","8140","","","","","",
"82","882","Legal and accounting services",2,"","8","","","","","",
"821","8821","Legal services",3,"","82","","","","","",
"8211","88211","Legal advisory and representation services concerning criminal law",4,"","821","","","","","",
"82110","882110","Legal advisory and representation services concerning criminal law",5,"","8211","","","","","",
"8212","88212","Legal advisory and representation services concerning other fields of law",4,"","821","","","","","",
"82120","882120","Legal advisory and representation services concerning other fields of law",5,"","8212","","","","","",
"8213","88213","Legal documentation and certification services",4,"","821","","","","","",
"82130","882130","Legal documentation and certification services",5,"","8213","","","","","",
"8219","88219","Other legal services",4,"","821","","","","","",
"82191","882191","Arbitration and conciliation services",5,"","8219","","","","","",
"82199","882199","Other legal services n.e.c.",5,"","8219","","","","","",
"822","8822","Accounting, auditing and bookkeeping services",3,"","82","","","","","",
"8221","88221","Financial auditing services",4,"","822","","","","","",
"82210","882210","Financial auditing services",5,"","8221","","","","","",
"8222","88222","Accounting and bookkeeping services",4,"","822","","","","","",
"82221","882221","Accounting services",5,"","8222","","","","","",
"82222","882222","Bookkeeping services",5,"","8222","","","","","",
"82223","882223","Payroll services",5,"","8222","","","","","",
"823","8823","Tax consultancy and preparation services",3,"","82","","","","","",
"8231","88231","Corporate tax consulting and preparation services",4,"","823","","","","","",
"82310","882310","Corporate tax consulting and preparation services",5,"","8231","","","","","",
"8232","88232","Individual tax preparation and planning services",4,"","823","","","","","",
"82320","882320","Individual tax preparation and planning services",5,"","8232","","","","","",
"824","8824","Insolvency and receivership services",3,"","82","","","","","",
"8240","88240","Insolvency and receivership services",4,"","824","","","","","",
"82400","882400","Insolvency and receivership services",5,"","8240","","","","","",
"83","883","Professional, technical and business services (except research, development, legal and accounting services)",2,"","8","","","","","",
"831","8831","Management consulting and management services; information technology services",3,"","83","","","","","",
"8311","88311","Management consulting and management services",4,"","831","","","","","",
"83111","883111","Strategic management consulting services",5,"","8311","","","","","",
"83112","883112","Financial management consulting services",5,"","8311","","","","","",
"83113","883113","Human resources management consulting services",5,"","8311","","","","","",
"83114","883114","Marketing management consulting services",5,"","8311","","","","","",
"83115","883115","Operations management consulting services",5,"","8311","","","","","",
"83116","883116","Supply chain and other management consulting services",5,"","8311","","","","","",
"62375","662375","Mail order or Internet retail trade services, of perfumery articles, cosmetic articles and toilet soaps",5,"","6237","","","","","",
"62376","662376","Mail order or Internet retail trade services, of cleaning materials",5,"","6237","","","","","",
"6238","66238","Mail order or Internet retail trade services, of machinery, equipment and supplies",4,"","623","","","","","",
"62381","662381","Mail order or Internet retail trade services, of motor vehicles, motorcycles, snowmobiles and related parts and accessories",5,"","6238","","","","","",
"62382","662382","Mail order or Internet retail trade services, of other transport equipment, except bicycles",5,"","6238","","","","","",
"62383","662383","Mail order or Internet retail trade services, of office machinery and equipment including office furniture",5,"","6238","","","","","",
"62384","662384","Mail order or Internet retail trade services, of computers and packaged software",5,"","6238","","","","","",
"62385","662385","Mail order or Internet retail trade services, of electronic and telecommunications equipment and parts",5,"","6238","","","","","",
"62386","662386","Mail order or Internet retail trade services, of agricultural, lawn and garden machinery and equipment, including tractors",5,"","6238","","","","","",
"62387","662387","Mail order or Internet retail trade services, of mining, construction and civil engineering machinery and equipment",5,"","6238","","","","","",
"62388","662388","Mail order or Internet retail trade services, of other industry-specific machinery and equipment and related operating supplies",5,"","6238","","","","","",
"62389","662389","Mail order or Internet retail trade services, of other machinery and equipment n.e.c.",5,"","6238","","","","","",
"6239","66239","Mail order or Internet trade services, of other products",4,"","623","","","","","",
"62391","662391","Mail order or Internet retail trade services, of solid, liquid and gaseous fuels and related products",5,"","6239","","","","","",
"62394","662394","Mail order or Internet retail trade services, of paper and paperboard",5,"","6239","","","","","",
"62399","662399","Mail order or Internet retail trade services, of non-metallic minerals and other products n.e.c.",5,"","6239","","","","","",
"624","6624","Other non-store retail trade services",3,"","62","","","","","",
"6241","66241","Other non-store retail trade services, of raw agricultural products and live animals",4,"","624","","","","","",
"62411","662411","Other non-store retail trade services, of grain and oilseeds and oleaginous fruits, seeds and animal feed",5,"","6241","","","","","",
"62412","662412","Other non-store retail trade services, of flowers and plants",5,"","6241","","","","","",
"62414","662414","Other non-store retail trade services, of live animals, including pet animals",5,"","6241","","","","","",
"62415","662415","Other non-store retail trade services, of hides, skins and leather",5,"","6241","","","","","",
"62419","662419","Other non-store retail trade services, of agricultural raw materials n.e.c.",5,"","6241","","","","","",
"6242","66242","Other non-store retail trade services, of food, beverages and tobacco",4,"","624","","","","","",
"62421","662421","Other non-store retail trade services, of fruits and vegetables",5,"","6242","","","","","",
"62422","662422","Other non-store retail trade services, of dairy products, eggs and edible oils and fats",5,"","6242","","","","","",
"62423","662423","Other non-store retail trade services, of meat, poultry and game",5,"","6242","","","","","",
"62424","662424","Other non-store retail trade services, of fish and other seafood",5,"","6242","","","","","",
"62425","662425","Other non-store retail trade services, of sugar confectionery and bakery products",5,"","6242","","","","","",
"62426","662426","Other non-store retail trade services, of beverages",5,"","6242","","","","","",
"62427","662427","Other non-store retail trade services, of coffee, tea and spices",5,"","6242","","","","","",
"62428","662428","Other non-store retail trade services, of tobacco products",5,"","6242","","","","","",
"62429","662429","Other non-store retail trade services, of food products n.e.c.",5,"","6242","","","","","",
"6243","66243","Other non-store retail trade services, of textiles, clothing and footwear",4,"","624","","","","","",
"62431","662431","Other non-store retail trade services, of yarn and fabrics",5,"","6243","","","","","",
"62432","662432","Other non-store retail trade services, of household linens, curtains, net curtains and diverse household articles of textile materials",5,"","6243","","","","","",
"62433","662433","Other non-store retail trade services, of articles of clothing, articles of fur and clothing accessories",5,"","6243","","","","","",
"62434","662434","Other non-store retail trade services, of footwear",5,"","6243","","","","","",
"6244","66244","Other non-store retail trade services, of household appliances, articles and equipment",4,"","624","","","","","",
"62441","662441","Other non-store retail trade services, of household furniture",5,"","6244","","","","","",
"62442","662442","Other non-store retail trade services, of radio and television equipment and recorded audio and video disks and tapes",5,"","6244","","","","","",
"62443","662443","Other non-store retail trade services, of articles for lighting",5,"","6244","","","","","",
"62444","662444","Other non-store retail trade services, of household appliances",5,"","6244","","","","","",
"62445","662445","Other non-store retail trade services, of miscellaneous household utensils, cutlery, crockery, glassware, china and pottery",5,"","6244","","","","","",
"62446","662446","Other non-store retail trade services, of wickerwork, cork goods, cooper's ware and other wooden ware",5,"","6244","","","","","",
"6245","66245","Other non-store retail trade services, of miscellaneous consumer goods",4,"","624","","","","","",
"62451","662451","Other non-store retail trade services, of books, newspapers, magazines and stationery",5,"","6245","","","","","",
"62452","662452","Other non-store retail trade services, of photographic, optical and precision equipment",5,"","6245","","","","","",
"62453","662453","Other non-store retail trade services, of games and toys",5,"","6245","","","","","",
"62454","662454","Other non-store retail trade services, of watches, clocks and jewellery",5,"","6245","","","","","",
"62455","662455","Other non-store retail trade services, of sports goods (incl. bicycles)",5,"","6245","","","","","",
"62456","662456","Other non-store retail trade services, of leather goods and travel accessories",5,"","6245","","","","","",
"62459","662459","Other non-store retail trade services, of miscellaneous consumer goods n.e.c.",5,"","6245","","","","","",
"6246","66246","Other non-store retail trade services, of construction materials and hardware",4,"","624","","","","","",
"62461","662461","Other non-store retail trade services, of construction materials and flat glass",5,"","6246","","","","","",
"62462","662462","Other non-store retail trade services, of fittings, fixtures and ceramic sanitary fixtures",5,"","6246","","","","","",
"62463","662463","Other non-store retail trade services, of wallpaper and floor coverings",5,"","6246","","","","","",
"62464","662464","Other non-store retail trade services, of paints, varnishes and lacquers",5,"","6246","","","","","",
"62465","662465","Other non-store retail trade services, of hardware and hand tools",5,"","6246","","","","","",
"6247","66247","Other non-store retail trade services, of chemical and pharmaceutical products",4,"","624","","","","","",
"62472","662472","Other non-store retail trade services, of fertilizers and agrochemical products",5,"","6247","","","","","",
"62473","662473","Other non-store retail trade services, of pharmaceutical products",5,"","6247","","","","","",
"62474","662474","Other non-store retail trade services, of medical and orthopaedic goods",5,"","6247","","","","","",
"62475","662475","Other non-store retail trade services, of perfumery articles, cosmetic articles and toilet soaps",5,"","6247","","","","","",
"62476","662476","Other non-store retail trade services, of cleaning materials",5,"","6247","","","","","",
"6248","66248","Other non-store retail trade services, of machinery, equipment and supplies",4,"","624","","","","","",
"62481","662481","Other non-store retail trade services, of motor vehicles, motorcycles, snowmobiles and related parts and accessories",5,"","6248","","","","","",
"62482","662482","Other non-store retail trade services, of other transport equipment, except bicycles",5,"","6248","","","","","",
"62483","662483","Other non-store retail trade services, of office machinery and equipment including office furniture",5,"","6248","","","","","",
"62484","662484","Other non-store retail trade services, of computers and packaged software",5,"","6248","","","","","",
"62485","662485","Other non-store retail trade services, of electronic and telecommunications equipment and parts",5,"","6248","","","","","",
"62486","662486","Other non-store retail trade services, of agricultural, lawn and garden machinery and equipment, including tractors",5,"","6248","","","","","",
"62487","662487","Other non-store retail trade services, of mining, construction and civil engineering machinery and equipment",5,"","6248","","","","","",
"62488","662488","Other non-store retail trade services, of other industry-specific machinery and equipment and related operating supplies",5,"","6248","","","","","",
"62489","662489","Other non-store retail trade services, of other machinery and equipment n.e.c.",5,"","6248","","","","","",
"6249","66249","Other non-store retail trade services, of other products",4,"","624","","","","","",
"62491","662491","Other non-store retail trade services, of solid, liquid and gaseous fuels and related products",5,"","6249","","","","","",
"62494","662494","Other non-store retail trade services, of paper and paperboard",5,"","6249","","","","","",
"62497","662497","Other non-store retail trade services, of electricity",5,"","6249","","","","","",
"62498","662498","Other non-store retail trade services, of water",5,"","6249","","","","","",
"62499","662499","Other non-store retail trade services, of non-metallic minerals and other products n.e.c.",5,"","6249","","","","","",
"625","6625","Retail trade services on a fee or contract basis",3,"","62","","","","","",
"6251","66251","Retail trade services on a fee or contract basis, of raw agricultural products and live animals",4,"","625","","","","","",
"62511","662511","Retail trade services on a fee or contract basis, of grains and oilseeds and oleaginous fruits, seeds and animal feed",5,"","6251","","","","","",
"62512","662512","Retail trade services on a fee or contract basis, of flowers and plants",5,"","6251","","","","","",
"62514","662514","Retail trade services on a fee or contract basis, of live animals, including pet animals",5,"","6251","","","","","",
"62515","662515","Retail trade services on a fee or contract basis, of hides, skins and leather",5,"","6251","","","","","",
"62519","662519","Retail trade services on a fee or contract basis, of agricultural raw materials n.e.c.",5,"","6251","","","","","",
"6252","66252","Retail trade services on a fee or contract basis, of food, beverages and tobacco",4,"","625","","","","","",
"62521","662521","Retail trade services on a fee or contract basis, of fruits and vegetables",5,"","6252","","","","","",
"62522","662522","Retail trade services on a fee or contract basis, of dairy products, eggs and edible oils and fats",5,"","6252","","","","","",
"62523","662523","Retail trade services on a fee or contract basis, of meat, poultry and game",5,"","6252","","","","","",
"62524","662524","Retail trade services on a fee or contract basis, of fish and other seafood",5,"","6252","","","","","",
"62525","662525","Retail trade services on a fee or contract basis, of sugar confectionery and bakery products",5,"","6252","","","","","",
"62526","662526","Retail trade services on a fee or contract basis, of beverages",5,"","6252","","","","","",
"62527","662527","Retail trade services on a fee or contract basis, of coffee, tea and spices",5,"","6252","","","","","",
"62528","662528","Retail trade services on a fee or contract basis, of tobacco products",5,"","6252","","","","","",
"62529","662529","Retail trade services on a fee or contract basis, of food products n.e.c.",5,"","6252","","","","","",
"6253","66253","Retail trade services on a fee or contract basis, of textiles, clothing and footwear",4,"","625","","","","","",
"62531","662531","Retail trade services on a fee or contract basis, of yarn and fabrics",5,"","6253","","","","","",
"62532","662532","Retail trade services on a fee or contract basis, of household linens, curtains, net curtains and diverse household articles of textile materials",5,"","6253","","","","","",
"62533","662533","Retail trade services on a fee or contract basis, of articles of clothing, articles of fur and clothing accessories",5,"","6253","","","","","",
"62534","662534","Retail trade services on a fee or contract basis, of footwear",5,"","6253","","","","","",
"6254","66254","Retail trade services on a fee or contract basis, of household appliances, articles and equipment",4,"","625","","","","","",
"62541","662541","Retail trade services on a fee or contract basis, of household furniture",5,"","6254","","","","","",
"62542","662542","Retail trade services on a fee or contract basis, of radio and television equipment and recorded audio and video disks and tapes",5,"","6254","","","","","",
"62543","662543","Retail trade services on a fee or contract basis, of articles for lighting",5,"","6254","","","","","",
"62544","662544","Retail trade services on a fee or contract basis, of household appliances",5,"","6254","","","","","",
"62545","662545","Retail trade services on a fee or contract basis, of miscellaneous household utensils, cutlery, crockery, glassware, china and pottery",5,"","6254","","","","","",
"62546","662546","Retail trade services on a fee or contract basis, of wickerwork, cork goods, cooper's ware and other wooden ware",5,"","6254","","","","","",
"6255","66255","Retail trade services on a fee or contract basis, of miscellaneous consumer goods",4,"","625","","","","","",
"62551","662551","Retail trade services on a fee or contract basis, of books, newspapers, magazines and stationery",5,"","6255","","","","","",
"62552","662552","Retail trade services on a fee or contract basis, of photographic, optical and precision equipment",5,"","6255","","","","","",
"62553","662553","Retail trade services on a fee or contract basis, of games and toys",5,"","6255","","","","","",
"62554","662554","Retail trade services on a fee or contract basis, of watches, clocks and jewellery",5,"","6255","","","","","",
"62555","662555","Retail trade services on a fee or contract basis, of sports goods (incl. bicycles)",5,"","6255","","","","","",
"62556","662556","Retail trade services on a fee or contract basis, of leather goods and travel accessories",5,"","6255","","","","","",
"62559","662559","Retail trade services on a fee or contract basis, of miscellaneous consumer goods n.e.c.",5,"","6255","","","","","",
"6256","66256","Retail trade services on a fee or contract basis, of construction materials and hardware",4,"","625","","","","","",
"62561","662561","Retail trade services on a fee or contract basis, of construction materials and flat glass",5,"","6256","","","","","",
"62562","662562","Retail trade services on a fee or contract basis, of fittings, fixtures, and ceramic sanitary fixtures",5,"","6256","","","","","",
"62563","662563","Retail trade services on a fee or contract basis, of wallpaper and floor coverings",5,"","6256","","","","","",
"62564","662564","Retail trade services on a fee or contract basis, of paints, varnishes and lacquers",5,"","6256","","","","","",
"62565","662565","Retail trade services on a fee or contract basis, of hardware and hand tools",5,"","6256","","","","","",
"6257","66257","Retail trade services on a fee or contract basis, of chemical and pharmaceutical products",4,"","625","","","","","",
"62572","662572","Retail trade services on a fee or contract basis, of fertilizers and agrochemical products",5,"","6257","","","","","",
"62573","662573","Retail trade services on a fee or contract basis, of pharmaceutical products",5,"","6257","","","","","",
"62574","662574","Retail trade services on a fee or contract basis, of medical and orthopaedic goods",5,"","6257","","","","","",
"62575","662575","Retail trade services on a fee or contract basis, of perfumery articles, cosmetic articles and toilet soaps",5,"","6257","","","","","",
"62576","662576","Retail trade services on a fee or contract basis, of cleaning materials",5,"","6257","","","","","",
"6258","66258","Retail trade services on a fee or contract basis, of machinery, equipment and supplies",4,"","625","","","","","",
"62581","662581","Retail trade services on a fee or contract basis, of motor vehicles, motorcycles, snowmobiles and related parts and accessories",5,"","6258","","","","","",
"62582","662582","Retail trade services on a fee or contract basis, of other transport equipment, except bicycles",5,"","6258","","","","","",
"62583","662583","Retail trade services on a fee or contract basis, of office machinery and equipment including office furniture",5,"","6258","","","","","",
"62584","662584","Retail trade services on a fee or contract basis, of computers and packaged software",5,"","6258","","","","","",
"62585","662585","Retail trade services on a fee or contract basis, of electronic and telecommunications equipment and parts",5,"","6258","","","","","",
"62586","662586","Retail trade services on a fee or contract basis, of agricultural, lawn and garden machinery and equipment, including tractors",5,"","6258","","","","","",
"62587","662587","Retail trade services on a fee or contract basis, of mining, construction and civil engineering machinery and equipment",5,"","6258","","","","","",
"62588","662588","Retail trade services on a fee or contract basis, of other industry-specific machinery and equipment and related operating supplies",5,"","6258","","","","","",
"62589","662589","Retail trade services on a fee or contract basis, of other machinery and equipment n.e.c.",5,"","6258","","","","","",
"6259","66259","Retail trade services on a fee or contract basis, of other products",4,"","625","","","","","",
"62591","662591","Retail trade services on a fee or contract basis, of solid, liquid and gaseous fuels and related products",5,"","6259","","","","","",
"62594","662594","Retail trade services on a fee or contract basis, of paper and paperboard",5,"","6259","","","","","",
"62597","662597","Retail trade services on a fee or contract basis, of electricity",5,"","6259","","","","","",
"62598","662598","Retail trade services on a fee or contract basis, of water",5,"","6259","","","","","",
"62599","662599","Retail trade services on a fee or contract basis, of non-metallic minerals and other products n.e.c.",5,"","6259","","","","","",
"63","663","Accommodation, food and beverage services",2,"","6","","","","","",
"631","6631","Accommodation services for visitors",3,"","63","","","","","",
"6311","66311","Room or unit accommodation services for visitors",4,"","631","","","","","",
"63111","663111","Room or unit accommodation services for visitors, with daily housekeeping services",5,"","6311","","","","","",
"63112","663112","Room or unit accommodation services for visitors, without daily housekeeping services",5,"","6311","","","","","",
"63113","663113","Room or unit accommodation services for visitors, in time-share properties",5,"","6311","","","","","",
"63114","663114","Accommodation services for visitors, in rooms for multiple occupancy",5,"","6311","","","","","",
"6312","66312","Camp site services",4,"","631","","","","","",
"63120","663120","Camp site services",5,"","6312","","","","","",
"6313","66313","Recreational and vacation camp services",4,"","631","","","","","",
"63130","663130","Recreational and vacation camp services",5,"","6313","","","","","",
"632","6632","Other accommodation services for visitors and others",3,"","63","","","","","",
"6321","66321","Room or unit accommodation services for students in student residences",4,"","632","","","","","",
"63210","663210","Room or unit accommodation services for students in student residences",5,"","6321","","","","","",
"6322","66322","Room or unit accommodation services for workers in workers hostels or camps",4,"","632","","","","","",
"63220","663220","Room or unit accommodation services for workers in workers hostels or camps",5,"","6322","","","","","",
"6329","66329","Other room or unit accommodation services n.e.c.",4,"","632","","","","","",
"63290","663290","Other room or unit accommodation services n.e.c.",5,"","6329","","","","","",
"633","6633","Food serving services",3,"","63","","","","","",
"6331","66331","Meal serving services with full restaurant services",4,"","633","","","","","",
"63310","663310","Meal serving services with full restaurant services",5,"","6331","","","","","",
"6332","66332","Meal serving services with limited services",4,"","633","","","","","",
"63320","663320","Meal serving services with limited services",5,"","6332","","","","","",
"6339","66339","Event catering and other food serving services",4,"","633","","","","","",
"63391","663391","Event catering services",5,"","6339","","","","","",
"63392","663392","Contract food services for transportation operators",5,"","6339","","","","","",
"63393","663393","Other contract food services",5,"","6339","","","","","",
"63399","663399","Other food serving services",5,"","6339","","","","","",
"634","6634","Beverage serving services",3,"","63","","","","","",
"6340","66340","Beverage serving services",4,"","634","","","","","",
"63400","663400","Beverage serving services",5,"","6340","","","","","",
"64","664","Passenger transport services",2,"","6","","","","","",
"641","6641","Local transport and sightseeing transportation services of passengers",3,"","64","","","","","",
"6411","66411","Urban and suburban land transport services of passengers",4,"","641","","","","","",
"64111","664111","Urban and suburban railway transport services of passengers",5,"","6411","","","","","",
"64112","664112","Urban and suburban scheduled road transport services of passengers",5,"","6411","","","","","",
"64113","664113","Mixed mode urban and suburban transportation services of passengers",5,"","6411","","","","","",
"64114","664114","Local special-purpose scheduled road transport services of passengers",5,"","6411","","","","","",
"64115","664115","Taxi services",5,"","6411","","","","","",
"64116","664116","Rental services of passenger cars with operator",5,"","6411","","","","","",
"64117","664117","Road transport services of passengers by man- or animal-drawn vehicles",5,"","6411","","","","","",
"64118","664118","Local bus and coach charter services",5,"","6411","","","","","",
"64119","664119","Other land transportation services of passengers, n.e.c.",5,"","6411","","","","","",
"6412","66412","Local water transport services of passengers",4,"","641","","","","","",
"64121","664121","Inland water transport services of passengers by ferries",5,"","6412","","","","","",
"64122","664122","Inland water transport services of passengers on cruises",5,"","6412","","","","","",
"64129","664129","Other inland water transport services of passengers",5,"","6412","","","","","",
"6413","66413","Sightseeing transportation services",4,"","641","","","","","",
"64131","664131","Sightseeing services by rail",5,"","6413","","","","","",
"64132","664132","Sightseeing services by land, except rail",5,"","6413","","","","","",
"64133","664133","Sightseeing services by water",5,"","6413","","","","","",
"64134","664134","Sightseeing services by air",5,"","6413","","","","","",
"642","6642","Long-distance transport services of passengers",3,"","64","","","","","",
"6421","66421","Interurban railway transport services of passengers",4,"","642","","","","","",
"64210","664210","Interurban railway transport services of passengers",5,"","6421","","","","","",
"6422","66422","Interurban road transport services of passengers",4,"","642","","","","","",
"64221","664221","Interurban scheduled road transport services of passengers",5,"","6422","","","","","",
"64222","664222","Interurban special-purpose scheduled road transport services of passengers",5,"","6422","","","","","",
"64223","664223","Long-distance bus and coach charter services",5,"","6422","","","","","",
"6423","66423","Long-distance water transport services of passengers",4,"","642","","","","","",
"64231","664231","Coastal and transoceanic water transport services of passengers by ferries",5,"","6423","","","","","",
"64232","664232","Coastal and transoceanic water transport services of passengers on cruise ships",5,"","6423","","","","","",
"64239","664239","Other coastal and transoceanic water transport services of passengers",5,"","6423","","","","","",
"6424","66424","Air transport services of passengers",4,"","642","","","","","",
